,k8s-master,k8s-node01,k8s-node02
2670,"80.41127312631578,54.33633284167972","105.37088409999998,59.389185943168684","40.99156925263158,40.52303356521009"
2680,"79.78950283684212,54.33487295283538","111.57294228421054,59.386559951155164","41.39327743157895,40.52391220201455"
2690,"79.78950283684212,54.33487295283538","111.57294228421054,59.386559951155164","41.39327743157895,40.52391220201455"
2700,"79.16125095263158,54.31830051095434","108.22719510526315,60.70938090956464","42.16972316842105,40.52750785416819"
2710,"79.90911648947367,43.86602356760742","99.86569123684211,66.66016981923129","39.42390012105263,33.62920188620342"
2720,"79.4704006263158,43.865874875225124","110.65446236842106,68.36173642786514","41.31159362105263,33.62783661978418"
2730,"79.4704006263158,43.865874875225124","110.65446236842106,68.36173642786514","41.31159362105263,33.62783661978418"
2740,"78.8922589736842,43.86567211288563","109.86581725789475,68.36159785308871","41.29147694210526,33.658717324088634"
2750,"77.19101777368421,43.86967328971825","110.62475695263159,63.783911759462455","43.372462815789476,36.66492583933639"
2760,"77.19101777368421,43.86967328971825","110.62475695263159,63.783911759462455","43.372462815789476,36.66492583933639"
2770,"82.28071655789473,39.1171470906274","108.97865868947368,63.764407359678664","43.34841375263158,38.112743565725786"
2780,"79.50392670000001,39.13227991989806","108.57336185789474,63.763139400474245","47.713279094736855,38.23119056571166"
2790,"79.50392670000001,39.13227991989806","108.57336185789474,63.763139400474245","47.713279094736855,38.23119056571166"
2800,"78.5034049631579,35.51591897265459","98.82590159473683,63.76318097290718","50.154197978947366,38.231629884113886"
2810,"81.60061383157895,35.5795457947868","112.64745285263157,67.72953058279494","51.74104988421053,38.23613120805059"
2820,"81.60061383157895,35.5795457947868","112.64745285263157,67.72953058279494","51.74104988421053,38.23613120805059"
2830,"88.1344647,36.02475106360675","110.06610728421053,67.72976615991487","51.500561052631575,38.23185292268733"
2840,"87.8244574473684,38.84709468940426","98.90894724210526,67.65445769765908","49.94102054736841,38.22768953598312"
2850,"87.8244574473684,38.84709468940426","98.90894724210526,67.65445769765908","49.94102054736841,38.22768953598312"
2860,"81.53874251052632,40.7994053926807","107.64463605789474,63.06930935232159","52.10195157368421,38.229791505569175"
2870,"72.10346430526316,40.597393273846016","110.55971213157895,63.139552906498544","48.60743290526316,38.23008889033376"
2880,"72.10346430526316,40.597393273846016","110.55971213157895,63.139552906498544","48.60743290526316,38.23008889033376"
2890,"69.20561533684211,40.59577117513009","111.24479225789474,64.68885355078118","50.1366343736842,32.225863458353665"
2900,"68.09255031052632,36.23102119157074","107.21996262631579,65.355086432206","52.01446348421053,32.22417377219124"
2910,"68.09255031052632,36.23102119157074","107.21996262631579,65.355086432206","52.01446348421053,32.22417377219124"
2920,"62.387983473684194,36.16287276926788","109.7506032368421,66.64837710575632","48.90090877368421,32.22582966463042"
2930,"59.27391059473684,36.06365439781038","100.71833114736843,68.46909723591129","49.51006431052632,32.22613380813965"
2940,"59.27391059473684,36.06365439781038","100.71833114736843,68.46909723591129","49.51006431052632,32.22613380813965"
2950,"60.04586116315788,36.06349218793879","109.94385370526315,70.37961382119877","50.56969284210526,32.22576883592857"
2960,"67.43857967894736,36.95274698024358","110.34284230526315,71.05416118920994","47.24189358947368,32.223430310279774"
2970,"67.43857967894736,36.95274698024358","110.34284230526315,71.05416118920994","47.24189358947368,32.223430310279774"
2980,"67.58289665263158,38.56916159191957","108.24123284736842,72.41432112113091","49.90174125263158,32.22285581698455"
2990,"69.1136053,40.364980321577015","109.36200381578948,72.41459134194497","43.53962813157894,32.05936854265312"
3000,"69.1136053,40.364980321577015","109.36200381578948,72.41459134194497","43.53962813157894,32.05936854265312"
3010,"69.32164874210525,43.61968760136005","102.96145741578948,72.2897354683734","40.35313870526316,32.086511661166284"
3020,"65.75212398421053,43.626662625838534","104.04339392105263,72.28449041308517","43.950420989473685,38.649056712423594"
3030,"65.75212398421053,43.626662625838534","104.04339392105263,72.28449041308517","43.950420989473685,38.649056712423594"
3040,"69.01596077894737,43.62700732181567","102.53136403157896,67.56096129599565","40.18145139999999,38.646941225348236"
3050,"69.91098248421052,38.8780700161338","103.4611406,67.5612938754591","51.44813726842106,38.77483019160974"
3060,"69.91098248421052,38.8780700161338","103.4611406,67.5612938754591","51.44813726842106,38.77483019160974"
3070,"71.11739488421054,38.87985432472132","100.78410578947368,67.32369356377671","50.79482141052632,38.77499240148133"
3080,"67.52266311052632,38.88577498503445","84.50569454736842,67.08751364355284","58.39508278947369,38.96422373418344"
3090,"67.52266311052632,38.88577498503445","84.50569454736842,67.08751364355284","58.39508278947369,38.96422373418344"
3100,"71.0063212526316,38.87873913185412","84.24442636842106,60.606683142745666","60.44042354736841,39.44572346177224"
3110,"63.44109893157894,38.68378314243372","84.22275305789474,60.60693257734326","53.35744779473685,40.043642565952"
3120,"63.44109893157894,38.68378314243372","84.22275305789474,60.60693257734326","53.35744779473685,40.043642565952"
3130,"56.34355821578947,38.473437491445964","89.91804026842107,60.92823205399483","52.12910312631578,34.59101856106732"
3140,"41.40244275263158,38.404464502295845","94.21080616315788,61.442060396291986","52.76766404210527,35.11782215404301"
3150,"41.40244275263158,38.404464502295845","94.21080616315788,61.442060396291986","52.76766404210527,35.11782215404301"
3160,"42.460745857894736,38.401740728202014","88.99277987894739,62.64455687631945","52.7892842,36.26840380822819"
3170,"41.05518556842106,38.40184210937176","94.91430421578947,63.0547936444896","52.79316709473684,36.835624694209045"
3180,"41.05518556842106,38.40184210937176","94.91430421578947,63.0547936444896","52.79316709473684,36.835624694209045"
3190,"46.152944826315796,33.126128245692804","94.17434328421052,64.17610609174024","52.84222903157896,37.077283609158826"
3200,"46.45607952105262,37.88004674618149","94.00158228421051,64.69377295534477","52.1717332631579,37.076715874608254"
3210,"46.45607952105262,37.88004674618149","94.00158228421051,64.69377295534477","52.1717332631579,37.076715874608254"
3220,"42.84711321052632,40.81278770708709","97.28252790526317,72.56610900250342","52.64812305263158,37.07730388539278"
3230,"41.67331751578947,40.87387324123102","99.89998555263158,72.91290623801977","49.51700266842104,37.07969648099877"
3240,"41.67331751578947,40.87387324123102","99.89998555263158,72.91290623801977","49.51700266842104,37.07969648099877"
3250,"46.078292526315785,40.97826881109018","94.75284893157894,72.81358969574592","51.98295514210526,37.07954102987183"
3260,"49.56305238947368,40.97834991602598","96.60437820526316,72.81618797280414","55.03412908947369,41.459207562873054"
3270,"49.56305238947368,40.97834991602598","96.60437820526316,72.81618797280414","55.03412908947369,41.459207562873054"
3280,"50.40717496842105,40.97908661919279","88.32292425263157,72.81541888279492","53.13876916842106,41.469284851145744"
3290,"45.42864856315789,40.98464906603949","94.77608821578947,72.83990504579168","60.26068582105264,41.62409389734697"
3300,"45.42864856315789,40.98464906603949","94.77608821578947,72.83990504579168","60.26068582105264,41.62409389734697"
3310,"49.47679018947369,41.01208956931725","95.4367387526316,67.9913329791824","62.432983136842104,41.62334367669085"
3320,"48.24827175263158,40.97309837143317","97.90412904210525,71.46594306613737","62.38081828421053,41.62525640142672"
3330,"48.24827175263158,40.97309837143317","97.90412904210525,71.46594306613737","62.38081828421053,41.62525640142672"
3340,"40.143478763157894,40.80202102686013","97.0520358736842,71.66101477893062","60.94457501052632,37.25814085723997"
3350,"39.63943598947368,40.8037445067458","105.81929700526317,65.9698318554449","61.690811921052635,32.04697300496558"
3360,"40.5170869,40.83196226565827","104.99230079473685,65.96807195578411","62.27159432105263,32.04017370784799"
3370,"40.5170869,40.83196226565827","104.99230079473685,65.96807195578411","62.27159432105263,32.04017370784799"
3380,"40.99205622105263,40.830171198326106","101.40410040526315,71.29688876762056","61.87012323157895,32.04085634105761"
3390,"38.45267165789474,40.82776508523081","105.2509856,71.19077513256237","62.412281005263154,32.039774941913656"
3400,"38.45267165789474,40.82776508523081","105.2509856,71.19077513256237","62.412281005263154,32.039774941913656"
3410,"44.052719968421044,44.188503551078234","104.09312186315789,71.19295768529128","62.54981059473684,32.04038322893213"
3420,"50.479710000000004,46.94987654139086","104.02528632631578,66.94776791025288","62.380694026315794,32.04034943520888"
3430,"50.479710000000004,46.94987654139086","104.02528632631578,66.94776791025288","62.380694026315794,32.04034943520888"
3440,"59.37493395263158,46.93075605277687","93.34134605263158,66.8998002513885","62.22722072631579,25.953200965121702"
3450,"60.601340889473676,47.94327007125812","94.92196732105263,66.91868106467832","62.19580127368421,25.952808957932017"
3460,"60.601340889473676,47.94327007125812","94.92196732105263,66.91868106467832","62.19580127368421,25.952808957932017"
3470,"62.38825288421053,48.50872692488541","94.0660010263158,66.92500700322276","59.021931031578944,25.95302523776081"
3480,"62.01417914736843,49.62100677314078","86.50255546842106,62.79446706947121","63.37074693157895,25.955580043238392"
3490,"62.01417914736843,49.62100677314078","86.50255546842106,62.79446706947121","63.37074693157895,25.955580043238392"
3500,"60.516524763157896,50.1305552910258","101.12457045263159,62.924131487785225","62.56472200526316,20.77776659581024"
3510,"57.90261921578947,50.792371567123766","105.8561913631579,63.31981790442927","62.0243118631579,20.777671973385146"
3520,"57.90261921578947,50.792371567123766","105.8561913631579,63.31981790442927","62.0243118631579,20.777671973385146"
3530,"62.67629865789473,50.793189375226376","109.65144038421053,65.86883855837611","59.19023980526316,20.674026624182098"
3540,"59.51602057894737,45.89774276177311","112.54386984736843,67.1285040624235","51.425619657894735,20.67732489157115"
3550,"59.51602057894737,45.89774276177311","112.54386984736843,67.1285040624235","51.425619657894735,20.67732489157115"
3560,"59.33547521052631,45.89750620571037","109.85038499473684,70.54805839069925","51.801566263157895,20.675398649345986"
3570,"59.49415033157894,42.336634552040884","110.87050843157895,72.26526316285425","51.85086001052631,20.674736292370316"
3580,"59.49415033157894,42.336634552040884","110.87050843157895,72.26526316285425","51.85086001052631,20.674736292370316"
3590,"61.41552391578947,42.33751318884534","106.83247132631578,78.87995689770153","48.40878864210526,20.513932239664815"
3600,"60.94869871052633,42.327070928361564","113.52069128421051,80.87655613411295","42.598797531578946,20.512776494329717"
3610,"60.94869871052633,42.327070928361564","113.52069128421051,80.87655613411295","42.598797531578946,20.512776494329717"
3620,"60.546774473684216,42.326922235979275","107.44885181578945,81.47538624427781","40.71194230526316,20.541474124112316"
3630,"61.26715664736842,42.32559076328328","111.25168844210528,81.34165465627531","51.76161818947369,20.743087477012665"
3640,"61.26715664736842,42.32559076328328","111.25168844210528,81.34165465627531","51.76161818947369,20.743087477012665"
3650,"61.98836390000001,42.32892958314023","111.88022115789471,81.37293791205643","52.18761924736842,21.940399091705824"
3660,"59.34217783684211,42.231022408144774","108.21867483684211,81.42552011097622","43.28983187894737,23.181331644368104"
3670,"59.34217783684211,42.231022408144774","108.21867483684211,81.42552011097622","43.28983187894737,23.181331644368104"
3680,"51.941012273684215,42.222418526205715","113.10064704210527,77.15430599292257","42.35590813157895,25.928159816194587"
3690,"47.82997330526315,37.468668994333264","110.94021319999999,72.56295642633944","42.55724945789474,26.616524441276546"
3700,"47.82997330526315,37.468668994333264","110.94021319999999,72.56295642633944","42.55724945789474,26.616524441276546"
3710,"50.05200921052632,32.12891602509846","112.66128411052631,72.3841118198672","42.36799315263158,26.61883593194674"
3720,"50.34053921578947,32.12680053802311","111.30075535789476,72.97477987569981","42.17053138947368,26.61824792116222"
3730,"50.34053921578947,32.12680053802311","111.30075535789476,72.97477987569981","42.17053138947368,26.61824792116222"
3740,"49.834569805263165,32.12722633893604","101.80186251052632,73.43849265009779","40.34807365263158,26.64528965850564"
3750,"50.67340131578948,32.129030923757504","109.00232403157895,74.28571804702965","47.30445562105264,26.70327968760001"
