,k8s-master,k8s-node01,k8s-node02
7940,"59.342647868421054,22.80043583088999","7.674123015789473,7.660115705781084","76.0418429368421,55.5915060693189"
7950,"59.342647868421054,22.80043583088999","7.674123015789473,7.660115705781084","76.0418429368421,55.5915060693189"
7960,"59.33369446842105,22.800800803101072","8.722345705263157,7.658397378553239","82.787519,56.9334818544941"
7970,"59.91196177368421,22.801503712544644","9.669636005263158,7.658681456844939","80.49756398421052,54.332635808356336"
7980,"59.91196177368421,22.801503712544644","9.669636005263158,7.658681456844939","80.49756398421052,54.332635808356336"
7990,"61.51093915263158,22.81977935807741","8.8735317,7.657718362148688","83.11098804736842,54.32802634450525"
8000,"60.053282636842106,22.801841649777128","9.461237489473683,7.657108633132356","80.34208395263157,54.15145414053201"
8010,"60.053282636842106,22.801841649777128","9.461237489473683,7.657108633132356","80.34208395263157,54.15145414053201"
8020,"54.572988,22.80197682467012","3.030620678947369,7.425522466747424","75.37180771052631,57.89215571309589"
8030,"59.287789442105264,22.803389402301907","0.5168054789473684,7.42291726095037","82.61672043157894,47.69628526552438"
8040,"59.287789442105264,22.803389402301907","0.5168054789473684,7.42291726095037","82.61672043157894,47.69628526552438"
8050,"59.57977896842105,22.803004153856875","0.5060451736842105,7.421864092649432","90.96000709473684,47.79458444770952"
8060,"61.294273868421044,22.801679439905534","0.4524044631578947,7.423076621943275","92.6972492368421,50.22435314927424"
8070,"61.294273868421044,22.801679439905534","0.4524044631578947,7.423076621943275","92.6972492368421,50.22435314927424"
8080,"57.5460438105263,22.67509491136143","0.4726190368421053,7.421988809948227","94.07625272631579,51.95237491135062"
8090,"50.350481321052634,22.674506900576905","0.4793139210526316,7.422293674456394","93.61171468421054,54.12825812889426"
8100,"50.350481321052634,22.674506900576905","0.4793139210526316,7.422293674456394","93.61171468421054,54.12825812889426"
8110,"50.92316705263157,19.019580556362286","0.8025673263157894,7.447833005754109","94.61998522105264,54.12806212529942"
8120,"50.826440589473684,19.018222048687697","0.48538214736842106,7.448782242972717","91.37960645263158,54.022456740147966"
8130,"50.826440589473684,19.018222048687697","0.48538214736842106,7.448782242972717","91.37960645263158,54.022456740147966"
8140,"50.529513326315794,18.837412111819106","0.477722947368421,7.446398756817966","83.05984427368422,54.02136858225936"
8150,"40.44937008421053,18.812762970081675","8.332809568421053,7.627543704579086","79.4620950368421,54.021672725768596"
8160,"40.44937008421053,18.812762970081675","8.332809568421053,7.627543704579086","79.4620950368421,54.021672725768596"
8170,"42.283160763157895,18.81375650554518","10.986779468421053,7.373917220001523","83.70663838947368,54.02103740377153"
8180,"41.24203181052631,18.814020096586518","10.428089305263159,7.373432208283987","83.47247816842105,54.02291633478414"
8190,"41.24203181052631,18.814020096586518","10.428089305263159,7.373432208283987","83.47247816842105,54.02291633478414"
8200,"41.061479431578945,18.816318069767412","11.74771797894737,11.690722439503622","82.73505188947368,54.02123340736637"
8210,"40.66487248421053,18.797082682494384","10.529175731578947,11.69092337292946","83.6401748631579,54.02197011053319"
8220,"40.66487248421053,18.797082682494384","10.529175731578947,11.69092337292946","83.6401748631579,54.02197011053319"
8230,"36.880562536842106,18.69316698350535","18.691786768421053,11.926029338635944","83.81659154736842,49.47852567718059"
8240,"29.990515621052634,18.69278173506032","21.040181431578947,11.92545425331372","82.79591746842107,49.47955300636735"
8250,"29.990515621052634,18.69278173506032","21.040181431578947,11.92545425331372","82.79591746842107,49.47955300636735"
8260,"30.39289877894737,18.693099396058855","22.14731074210526,15.81977269440846","82.6682799631579,44.37257796161263"
8270,"30.570469789473684,14.86754178441808","28.224103773684217,15.9655741454388","84.27608263157894,37.50566636254569"
8280,"30.570469789473684,14.86754178441808","28.224103773684217,15.9655741454388","84.27608263157894,37.50566636254569"
8290,"30.869836584210525,14.850982860026331","28.85225702631579,15.970278759098907","81.82715988947369,37.39822935759416"
8300,"29.64450192631579,14.84923910390671","29.752535994736846,15.970320331531838","83.4517136631579,40.32000763467796"
8310,"29.64450192631579,14.84923910390671","29.752535994736846,15.970320331531838","83.4517136631579,40.32000763467796"
8320,"31.378635157894735,14.848205015975307","29.637726105263155,15.96937109431323","82.3287709105263,42.81912781509318"
8330,"31.55218949473684,14.876382222419878","30.523185005263155,15.96919094710386","80.48160923157894,42.82118247346669"
8340,"31.55218949473684,14.876382222419878","30.523185005263155,15.96919094710386","80.48160923157894,42.82118247346669"
8350,"30.94189205789474,14.876584984759369","29.904006210526312,15.96258785900654","83.06447325789473,42.819898311983245"
8360,"33.994731394736846,20.708685466745727","29.204034842105262,15.961146681331574","84.1269148736842,42.819533339772164"
8370,"33.994731394736846,20.708685466745727","29.204034842105262,15.961146681331574","84.1269148736842,42.819533339772164"
8380,"35.41647765789474,20.81521679991419","29.33347014736842,15.962497785401855","83.55104820526316,42.82218952641949"
8390,"39.080745547368416,20.820414274549805","31.515700331578945,15.962580930267718","74.20101637894736,35.99159266235535"
8400,"39.080745547368416,20.820414274549805","31.515700331578945,15.962580930267718","74.20101637894736,35.99159266235535"
8410,"39.32021871052631,20.821860645904838","30.38819606842105,19.916341021715983","74.49097944736842,35.97645983308469"
8420,"39.968524263157896,20.82451683255217","30.264690484210526,19.916971536948783","74.48593582105264,35.97765613088769"
8430,"39.968524263157896,20.82451683255217","30.264690484210526,19.916971536948783","74.48593582105264,35.97765613088769"
8440,"37.77283457894737,20.824848011040004","34.22567272631579,20.020722472068694","72.08827368947368,35.97581775234297"
8450,"39.81655723157895,20.85683039072235","39.865141705263156,16.262186525667754","73.21050425263157,35.97736550486775"
8460,"39.81655723157895,20.85683039072235","39.865141705263156,16.262186525667754","73.21050425263157,35.97736550486775"
8470,"37.3575533631579,20.85555298798356","40.04499676315789,16.264244361097877","72.75217881052632,35.9750742904315"
8480,"44.210175884210514,21.0573691032234","40.379035257894735,16.26628833905035","73.1667849736842,35.97839959279915"
8490,"44.210175884210514,21.0573691032234","40.379035257894735,16.26628833905035","73.1667849736842,35.97839959279915"
8500,"47.60438632105263,21.552555288727827","40.0578545736842,16.270424796127056","67.25325013157894,35.99477603108536"
8510,"47.24230214210526,25.02053475593193","39.72538713157894,16.268311530786363","73.67495697894736,36.00735405487844"
8520,"47.24230214210526,25.02053475593193","39.72538713157894,16.268311530786363","73.67495697894736,36.00735405487844"
8530,"46.91341110526316,25.01482361670294","40.447799163157896,16.271173099919828","73.90889869473685,36.0048195256348"
8540,"49.99587364736843,25.01533052255167","40.47188231578947,16.27138789082331","75.11310047368421,38.9927523953498"
8550,"49.99587364736843,25.01533052255167","40.47188231578947,16.27138789082331","75.11310047368421,38.9927523953498"
8560,"42.08648618947368,24.882142700484813","39.31668472631579,16.289277894461588","85.19495900526316,39.93042683432499"
8570,"37.82495068421053,24.88177096952908","41.502643710526314,16.273120075528798","82.53491278421053,39.93212327923206"
8580,"37.82495068421053,24.88177096952908","41.502643710526314,16.273120075528798","82.53491278421053,39.93212327923206"
8590,"36.47057356315789,24.883305204564557","40.25903189473684,16.30280972138086","78.78142674736841,39.71109205295314"
8600,"37.348848000000004,24.878999884222704","40.231840442105266,16.30318387327725","72.4354638368421,39.704860490386125"
8610,"37.348848000000004,24.878999884222704","40.231840442105266,16.30318387327725","72.4354638368421,39.704860490386125"
8620,"37.77612243684211,24.880547636747483","40.5924200368421,17.165888072737346","73.74312616842106,33.369976993909084"
8630,"38.64780313684211,24.88327141084131","45.68272871052632,20.59416568318993","72.98817481578948,33.37038927733272"
8640,"38.64780313684211,24.88327141084131","45.68272871052632,20.59416568318993","72.98817481578948,33.37038927733272"
8650,"38.63089867368421,24.883697211754242","53.802249963157905,25.248088690074116","72.62285183157894,33.36960526295336"
8660,"39.44140362105263,24.88417708262437","52.15818315789473,26.99729730684772","73.29749581578947,33.369186220785075"
8670,"39.44140362105263,24.88417708262437","52.15818315789473,26.99729730684772","73.29749581578947,33.369186220785075"
8680,"37.699264110526315,24.882129182995513","51.209101094736845,26.995994703949194","72.21755866315789,33.37070693833125"
8690,"37.726179073684214,24.82661961318758","51.32768821578947,26.996909297473692","67.7730242,27.543716067300064"
8700,"31.8247854368421,24.80841831384596","58.840591805263166,27.17624584440228","71.02737551052631,27.53705194507547"
8710,"31.8247854368421,24.80841831384596","58.840591805263166,27.17624584440228","71.02737551052631,27.53705194507547"
8720,"39.22111608947369,29.681304237658548","59.884694921052635,27.204792248348724","72.53741938421052,27.537133050011263"
8730,"29.021280284210526,29.60587664736797","57.32065318421053,27.204425025191163","69.47742333684211,27.436907625600963"
8740,"29.021280284210526,29.60587664736797","57.32065318421053,27.204425025191163","69.47742333684211,27.436907625600963"
8750,"31.284485536842105,29.605606297581986","62.373222363157886,27.205083255379247","63.4614519368421,22.936036524796787"
8760,"30.190754047368426,29.6063700357274","61.34551424736842,27.20651057557657","62.655353600000005,22.96283494733282"
8770,"30.190754047368426,29.6063700357274","61.34551424736842,27.20651057557657","62.655353600000005,22.96283494733282"
8780,"30.169071668421047,29.607140532617464","61.648095178947365,27.206614506658898","55.68753585263159,22.86100094169589"
8790,"30.990015047368423,29.60817462054887","60.12642770000001,27.200884439653144","52.20175917894738,22.8619674421808"
8800,"30.990015047368423,29.60817462054887","60.12642770000001,27.200884439653144","52.20175917894738,22.8619674421808"
8810,"31.008533868421054,25.564228451787205","61.512333647368415,27.199962917389826","54.96994508421052,27.71761180839202"
8820,"29.697681042105266,25.557327773499868","60.72361623684211,23.274090999699915","61.731420673684205,28.014847880596232"
8830,"29.697681042105266,25.557327773499868","60.72361623684211,23.274090999699915","61.731420673684205,28.014847880596232"
8840,"31.183532405263158,25.554914901659927","61.325791826315786,23.269760537936197","63.87246321578947,28.015469685104005"
8850,"28.91353142631579,25.558280756495474","61.26276127368423,23.243091822210502","61.151305584210526,34.40904612011898"
8860,"28.91353142631579,25.558280756495474","61.26276127368423,23.243091822210502","61.151305584210526,34.40904612011898"
8870,"29.900673215789475,25.55930132693758","61.37146392631578,23.243445187890423","52.716499868421046,34.41404759115975"
8880,"29.35884092631579,25.555482636210503","62.18207875789474,23.273065546354267","61.78284821052631,34.51446901916489"
8890,"29.35884092631579,25.555482636210503","62.18207875789474,23.273065546354267","61.78284821052631,34.51446901916489"
8900,"31.28777295263158,21.201337123006518","59.60536154736842,18.95400155799621","63.11519132631578,34.51691568472808"
8910,"30.64447734210527,21.19927570588836","64.44683837368422,24.74089807956839","59.701373836842095,34.51455688284534"
8920,"30.64447734210527,21.19927570588836","64.44683837368422,24.74089807956839","59.701373836842095,34.51455688284534"
8930,"29.210067578947367,21.2225933749298","70.83318742631579,24.86377926257571","62.82448300000001,34.51850398972076"
8940,"36.54384823157895,21.382856728063327","71.19719004736842,24.865241226467145","63.03158198947368,34.51565179947859"
8950,"36.54384823157895,21.382856728063327","71.19719004736842,24.865241226467145","63.03158198947368,34.51565179947859"
8960,"41.6288957631579,21.919683539354516","73.27453394736843,24.86587174169994","63.33677672631579,34.5175172130019"
8970,"41.26128868947369,23.36873135727015","72.28527972105263,24.866495328193917","63.53355244210527,34.517233345726616"
8980,"41.26128868947369,23.36873135727015","72.28527972105263,24.866495328193917","63.53355244210527,34.517233345726616"
8990,"42.113376126315785,26.02064647798099","70.93812326842105,24.86731984811373","64.23234862631578,34.517584800448404"
9000,"41.20405412105263,26.021727877124942","68.32475727368421,25.159927417303596","62.90994988947368,34.51851074846541"
9010,"41.20405412105263,26.021727877124942","68.32475727368421,25.159927417303596","62.90994988947368,34.51851074846541"
9020,"41.616972410526316,26.02105200265997","78.40821999473685,30.479016279834024","63.204254089473686,34.51756452421445"
9030,"42.76182552105263,26.022592996440103","78.32894883684212,30.758015805977575","63.153201005263156,30.671419776370712"
9040,"42.76182552105263,26.022592996440103","78.32894883684212,30.758015805977575","63.153201005263156,30.671419776370712"
9050,"32.2836546,25.845574715319987","80.97688924736842,30.7557501083828","62.68625872631579,30.669885541335233"
9060,"31.986379736842103,25.850691085019804","83.3205224631579,34.97727824034423","62.67786703157894,30.667871435429625"
9070,"31.986379736842103,25.850691085019804","83.3205224631579,34.97727824034423","62.67786703157894,30.667871435429625"
9080,"31.30937681052631,25.848021380883175","79.75081139473684,36.88250126917173","62.16991049473685,30.66989905882453"
9090,"32.60353587894737,25.84653445706024","80.1847020736842,36.885930994888604","62.89145442631578,30.66822289015141"
9100,"32.60353587894737,25.84653445706024","80.1847020736842,36.885930994888604","62.89145442631578,30.66822289015141"
9110,"31.702746810526317,25.847609097459543","84.35334466842104,36.98456852075791","64.03421850526315,30.670500587098353"
9120,"31.73919814210526,25.840140684621634","90.9008916263158,37.092823136112095","63.52758733157896,30.699556430347386"
9130,"31.73919814210526,25.840140684621634","90.9008916263158,37.092823136112095","63.52758733157896,30.699556430347386"
9140,"32.09102480526316,25.83845099845921","90.69638141052631,37.093107214403794","61.553370342105275,30.784831511592564"
9150,"32.198040942105266,25.840715177916856","90.31083978947368,30.992602116272412","63.630123147368415,31.711414850597613"
9160,"32.198040942105266,25.840715177916856","90.31083978947368,30.992602116272412","63.630123147368415,31.711414850597613"
9170,"30.78746754210526,25.841816853294755","92.49938237894737,30.993010911862907","61.97785687368421,32.813630928069585"
9180,"32.27875602105264,25.844756907217374","91.3819287631579,31.016312260521133","63.04128415263159,29.53558570301116"
9190,"32.27875602105264,25.844756907217374","91.3819287631579,31.016312260521133","63.04128415263159,29.53558570301116"
9200,"32.07685482631579,25.846926464249925","86.12389884736842,31.016464692775216","63.53967102631579,30.23117542612364"
9210,"30.357102842105263,20.04140136622616","94.78450378421053,31.025541340631975","63.54331786842105,30.233284154454346"
9220,"30.357102842105263,20.04140136622616","94.78450378421053,31.025541340631975","63.54331786842105,30.233284154454346"
9230,"29.96245257368421,19.886565285046338","100.15875820526315,31.496945015122318","62.932416726315786,30.234662938362884"
9240,"21.21952325263158,19.886382798940797","85.11386221052632,32.59998637809947","62.87365544736842,30.23256096877683"
9250,"21.21952325263158,19.886382798940797","85.11386221052632,32.59998637809947","62.87365544736842,30.23256096877683"
9260,"21.04692817368421,19.882983150382","91.32883158947368,35.94938029706413","62.678554310526316,30.23300028717906"
9270,"16.00422228947368,19.677537589265274","92.27163521578946,37.028406651284406","62.893727247368425,30.230553621615872"
9280,"16.00422228947368,19.677537589265274","92.27163521578946,37.028406651284406","62.893727247368425,30.230553621615872"
9290,"11.049575163157893,19.681599594799742","96.95386813157894,37.813467403505705","62.81950757894737,30.23301380466836"
9300,"11.384161257894737,19.68320817602637","101.39354233157896,38.366304545370454","71.7172526368421,30.415297147870586"
9310,"11.384161257894737,19.68320817602637","101.39354233157896,38.366304545370454","71.7172526368421,30.415297147870586"
9320,"10.99701925263158,19.68318114104777","102.81262828947368,38.35801084500058","74.0199474368421,30.416223095887595"
9330,"11.099425163157896,19.678254016198142","100.35222802631579,38.35875222005453","73.67123602105264,30.411187831123573"
9340,"11.099425163157896,19.678254016198142","100.35222802631579,38.35875222005453","73.67123602105264,30.411187831123573"
9350,"10.025583336842105,19.68230250424331","100.34909715263159,38.35615394299629","73.64319275789474,30.409754977257837"
9360,"11.56157525263158,19.709905217392656","92.92286644736843,38.35528092190473","65.4692391736842,31.653600548864137"
9370,"11.56157525263158,19.709905217392656","92.92286644736843,38.35528092190473","65.4692391736842,31.653600548864137"
9380,"11.088334031578947,19.710155290944694","102.0392056368421,34.47177824211106","63.75167816842106,32.75704671786235"
9390,"11.539889294736842,25.81524822807681","100.89124385789474,34.47482688719272","64.03931408947368,30.665688360907772"
9400,"11.539889294736842,25.81524822807681","100.89124385789474,34.47482688719272","64.03931408947368,30.665688360907772"
9410,"11.275181489473683,25.823433067847592","102.40077562105263,34.492287309024036","64.3816586368421,31.898226552715133"
9420,"20.944474105263158,25.920130427550752","101.83777165263159,34.499728774518815","56.53581708421052,19.137980245135612"
9430,"20.944474105263158,25.920130427550752","101.83777165263159,34.499728774518815","56.53581708421052,19.137980245135612"
9440,"21.441787247368424,25.92213777471171","104.61937860526314,34.6583276061533","53.74654952105263,19.14073105420804"
9450,"21.1996055,19.81519294154558","110.11808013157896,34.66417546171903","44.516645436842104,19.01113888429482"
9460,"21.1996055,19.81519294154558","110.11808013157896,34.66417546171903","44.516645436842104,19.01113888429482"
9470,"21.558167684210524,19.815537637522713","104.8247288631579,35.99113980594404","42.54844062631579,19.013727483495654"
9480,"21.841855257894736,19.83715886165708","103.52585717894738,36.651171466123216","42.533958873684206,19.01623497776069"
9490,"21.841855257894736,19.83715886165708","103.52585717894738,36.651171466123216","42.533958873684206,19.01623497776069"
9500,"21.766798299999998,19.83763873252721","98.12448345263158,38.08952914438875","42.99336621578947,15.24317929455873"
9510,"25.694985915789477,19.937553254683625","91.66349665789473,38.58037486001349","42.93929734210526,15.243726752875356"
9520,"25.694985915789477,19.937553254683625","91.66349665789473,38.58037486001349","42.93929734210526,15.243726752875356"
9530,"32.44804743684211,19.9986590650615","91.02205876842106,39.72913204173789","43.058565894736844,15.247261576327146"
9540,"30.642615842105265,23.744747357111184","91.40891297894736,40.28323714280706","42.84446061052632,15.272126997893366"
9550,"30.642615842105265,23.744747357111184","91.40891297894736,40.28323714280706","42.84446061052632,15.272126997893366"
9560,"31.75859124736842,25.579185553696977","91.47119156842103,40.518571756894666","46.034763626315794,15.395068563071288"
9570,"32.24861705789474,25.57998984431029","92.98564479473684,40.5188974076193","53.54717564736842,15.471976318440147"
9580,"32.24861705789474,25.57998984431029","92.98564479473684,40.5188974076193","53.54717564736842,15.471976318440147"
9590,"32.83621976842105,25.580753582455706","91.31479658947369,40.524017745608724","53.274452536842105,15.789779250613373"
9600,"36.30700153684211,25.713130355164598","93.71214564736842,40.52432953885571","44.84469596315789,17.397252043117817"
9610,"36.30700153684211,25.713130355164598","93.71214564736842,40.52432953885571","44.84469596315789,17.397252043117817"
9620,"42.655089252631576,25.713130355164598","86.84226783157895,40.52260428288904","38.231387631578954,18.139071579634198"
9630,"42.60498812105263,26.700468049825737","91.75773486315789,40.52517484499199","42.420201710526314,19.950793635452374"
9640,"43.35966258947368,29.08244566797248","91.49187458421054,40.52480762183443","43.50514595263157,20.811553560314056"
9650,"43.35966258947368,29.08244566797248","91.49187458421054,40.52480762183443","43.50514595263157,20.811553560314056"
9660,"44.77186247894736,36.157188665017486","90.91972254210526,40.522022268827996","42.417398121052635,21.227797608310066"
9670,"42.133627752631575,36.15709404259239","93.15941176315789,40.5245166148039","42.759402736842105,21.19489603935536"
9680,"42.133627752631575,36.15709404259239","93.15941176315789,40.5245166148039","42.759402736842105,21.19489603935536"
9690,"42.815332563157895,36.242301536391075","93.1445883,40.524031603086364","42.45045076315789,21.211468481236405"
9700,"53.10711225263158,36.33023280428358","81.38112648947367,40.14240359751206","42.96677228421053,21.198072649340716"
9710,"53.10711225263158,36.33023280428358","81.38112648947367,40.14240359751206","42.96677228421053,21.198072649340716"
9720,"53.6330311263158,36.35552402676274","71.55475465789475,40.15054486562785","42.73273877894737,21.19859307267874"
9730,"53.33051042105264,36.35574030659153","72.1630356631579,34.369835707823675","43.17792235789474,21.195903092308164"
9740,"53.33051042105264,36.35574030659153","72.1630356631579,34.369835707823675","43.17792235789474,21.195903092308164"
9750,"54.94518805789475,37.2948002882199","72.63774785263159,34.37183811334322","38.0099144,21.093710873204802"
9760,"63.397248305263155,39.594753781297975","72.2363467631579,34.37033457701886","32.491836431578946,21.093873083076392"
9770,"63.397248305263155,39.594753781297975","72.2363467631579,34.37033457701886","32.491836431578946,21.093873083076392"
9780,"60.16892975263158,42.668394291915725","73.00384406842105,34.37149167640212","32.58304430526316,21.093629768269004"
9790,"63.26076302105263,42.67099640860585","72.03276303157894,34.37348715318284","32.53369525263158,21.092953893804037"
9800,"63.26076302105263,42.67099640860585","72.03276303157894,34.37348715318284","32.53369525263158,21.092953893804037"
9810,"69.14295781578947,48.50333344665495","72.35293862631579,34.37560734726236","32.67768106315789,21.091020892834223"
9820,"74.16030157368421,48.51272134297338","64.30661392631579,34.37660508565272","32.49388155263158,21.094123156628434"
9830,"74.16030157368421,48.51272134297338","64.30661392631579,34.37660508565272","32.49388155263158,21.094123156628434"
9840,"73.57188434210526,48.512058985997704","72.29445516842107,34.40332230255017","32.6588494,21.08840525865479"
9850,"73.35277145789473,48.51487738251663","74.65993865789474,34.36262981944885","32.637442878947375,21.089878664988426"
9860,"73.35277145789473,48.51487738251663","74.65993865789474,34.36262981944885","32.637442878947375,21.089878664988426"
9870,"73.25032269999998,48.51269430799478","73.21375775263157,34.358590364715646","32.46297304210526,21.091203378939767"
9880,"71.4028719368421,48.515134214813315","70.8824063736842,34.35509135161056","32.7215086631579,21.093420247184863"
9890,"71.4028719368421,48.515134214813315","70.8824063736842,34.35509135161056","32.7215086631579,21.093420247184863"
9900,"73.38083669473684,48.538451883854755","72.85824074210527,38.43255021724714","32.54927805263158,21.092933617570086"
9910,"76.53768351052632,50.2220078648808","71.51093831578947,39.125202379800065","31.122582068421057,21.09152779868295"
9920,"76.53768351052632,50.2220078648808","71.51093831578947,39.125202379800065","31.122582068421057,21.09152779868295"
9930,"74.98174725263159,54.90002566295343","73.43533842105263,32.81431998481775","32.57993302105263,21.09196035834053"
9940,"77.42075053157895,54.942294851992614","62.75191293157896,32.586627769650754","32.90918693157895,14.22634643824633"
9950,"77.42075053157895,54.942294851992614","62.75191293157896,32.586627769650754","32.90918693157895,14.22634643824633"
9960,"78.80887662631578,55.004583442684186","60.69534762105263,32.56166352367526","25.975868094736843,14.095057823426039"
9970,"81.33516308947368,55.00514441849011","52.85745837368421,32.48044484720433","22.092751447368425,14.096470401057825"
9980,"81.33516308947368,55.00514441849011","52.85745837368421,32.48044484720433","22.092751447368425,14.096470401057825"
9990,"82.55320466842106,55.00613795395362","50.758147147368426,32.47763177924262","21.91503925263158,14.094645540002407"
10000,"82.68909036842105,50.350944436563","52.50231462631578,32.477610993026154","21.976154063157896,14.096429848589926"
10010,"82.68909036842105,50.350944436563","52.50231462631578,32.477610993026154","21.976154063157896,14.096429848589926"
10020,"81.96614448421053,50.34165116266967","59.99146590526315,38.669138933061525","22.78936657368421,14.12257943163959"
10030,"82.13352654210526,45.182599990389065","61.29721767894736,38.67079490163997","24.35860432631579,15.181546302098178"
10040,"82.13352654210526,45.182599990389065","61.29721767894736,38.67079490163997","24.35860432631579,15.181546302098178"
10050,"82.70295991578946,39.55718191979033","62.497260273684205,38.67175799633622","31.628128799999995,19.625076213294356"
10060,"84.16375161578948,39.54769264230216","56.407212099999995,38.67265180364425","32.00985716842105,20.823469227131465"
10070,"84.16375161578948,39.54769264230216","56.407212099999995,38.67265180364425","32.00985716842105,20.823469227131465"
10080,"76.39670433157895,39.39608724106489","68.71177587894738,40.469945867842206","31.517122736842108,15.384369470290823"
10090,"72.69406543684211,39.39668201059406","71.33959001052632,41.051544204556876","32.174719789473684,15.388377405868091"
10100,"72.69406543684211,39.39668201059406","71.33959001052632,41.051544204556876","32.174719789473684,15.388377405868091"
10110,"72.3918335,39.3968915316782","72.07179153157895,42.358117270428885","31.752832231578942,15.38113203160362"
10120,"72.50695928947368,39.39324856831202","71.73979316315788,42.9016629735334","31.932586757894732,15.382362123129864"
10130,"72.50695928947368,39.39324856831202","71.73979316315788,42.9016629735334","31.932586757894732,15.382362123129864"
10140,"73.94715424736842,35.51267477522274","72.3208229,44.22046526342615","27.13819227894737,15.151158986153158"
10150,"83.40105184736842,35.62933070787645","72.98224204210527,44.21839357051838","21.042893936842106,15.154254491202716"
10160,"83.40105184736842,35.62933070787645","72.98224204210527,44.21839357051838","21.042893936842106,15.154254491202716"
10170,"78.94122409473684,36.46217025859025","71.23326136842105,44.21919037548291","21.737044189473686,15.151888930575325"
10180,"82.72166446315791,37.96100298959552","70.91384518421053,44.219148803049976","21.170541505263156,15.153767861587939"
10190,"83.5367929894737,39.924661625138796","72.11904969473684,44.22048604964261","28.96703572105263,15.355746186699372"
10200,"83.5367929894737,39.924661625138796","72.11904969473684,44.22048604964261","28.96703572105263,15.355746186699372"
10210,"83.68576494210527,39.926702766023006","73.18269351052632,44.22003568161919","32.14625492631579,16.544886479111053"
10220,"84.07203935789474,39.92975771860467","71.97291662105263,44.220236615045025","30.689261384210525,17.119264875675935"
10230,"84.07203935789474,39.92975771860467","71.97291662105263,44.220236615045025","30.689261384210525,17.119264875675935"
10240,"83.80008539473684,39.935333682940666","73.79489918421054,44.22217666191517","30.3721958,18.401986746507266"
10250,"83.12523048947368,39.93259639135754","71.7240066,44.21920423296055","37.721416247368424,22.853404112709637"
10260,"83.12523048947368,39.93259639135754","71.7240066,44.21920423296055","37.721416247368424,22.853404112709637"
10270,"82.00226713157895,39.93148119849034","70.9602258,44.21572600607193","38.378454336842104,23.73859014073531"
10280,"83.3821069368421,39.93165016710658","68.54622139473683,44.216633670857604","41.91218212631579,23.737596605271808"
10290,"83.3821069368421,39.93165016710658","68.54622139473683,44.216633670857604","41.91218212631579,23.737596605271808"
10300,"84.57860981052632,39.93388731158563","73.41035679473684,44.21532413922026","42.77724513157895,23.750282768979282"
10310,"83.98806696842105,39.94517441515062","71.9805421263158,44.216890034194016","41.99800208947368,23.810983054678175"
10320,"83.98806696842105,39.94517441515062","71.9805421263158,44.216890034194016","41.99800208947368,23.810983054678175"
10330,"80.07217027894737,39.9312851948955","73.67028927894737,44.218442071690134","43.90454994736842,23.73395364190562"
10340,"84.1327460631579,39.9323733527841","72.44661458947367,44.16033073919042","43.409651394736834,25.10118009709207"
10350,"84.1327460631579,39.9323733527841","72.44661458947367,44.16033073919042","43.409651394736834,25.10118009709207"
10360,"82.64135447368422,39.9324003877627","62.36750580526315,43.982421512459155","43.29334070526316,27.44488970303225"
10370,"83.08907433157894,39.93167720208518","66.36017586315789,44.187276604469","43.23771783157895,28.26147447286354"
10380,"83.08907433157894,39.93167720208518","66.36017586315789,44.187276604469","43.23771783157895,28.26147447286354"
10390,"82.85343714210526,39.930082138347856","70.54599708947367,44.18842677511344","43.01104967368421,22.530606468240286"
10400,"83.52713468947368,39.93290729361142","70.95425829473685,38.87472154264767","42.97701972631578,22.525969969410596"
10410,"83.52713468947368,39.93290729361142","70.95425829473685,38.87472154264767","42.97701972631578,22.525969969410596"
10420,"82.91245905263158,39.933164125908114","73.1673288368421,38.84961179315692","43.18053508421052,22.52546306356187"
10430,"82.884884,34.96923791166415","71.69410448421053,44.6736602122924","42.68972897894737,22.52632142413238"
10440,"82.884884,34.96923791166415","71.69410448421053,44.6736602122924","42.68972897894737,22.52632142413238"
10450,"83.4146998,34.968548519709884","72.21704925263157,38.90682238960977","42.853331410526316,22.523638202506454"
10460,"82.56012007894736,34.96047857859815","73.80146641578948,39.02228982207761","43.061305021052625,22.523104261679126"
10470,"82.56012007894736,34.96047857859815","73.80146641578948,39.02228982207761","43.061305021052625,22.523104261679126"
10480,"83.30472377368422,34.95866723503203","76.74250755789474,43.786691569477824","42.889720305263154,22.525848312006904"
10490,"76.96051098947368,34.962668411864655","68.12469925263157,43.81372057962226","42.85082361052631,22.522333764789064"
10500,"76.96051098947368,34.962668411864655","68.12469925263157,43.81372057962226","42.85082361052631,22.522333764789064"
10510,"83.78445998421053,34.970880286614026","71.53712034736841,43.82975368125626","42.99999627368421,22.524260007014224"
10520,"82.84236985789475,29.327342021609464","76.6164043631579,43.98075861514189","43.28296137894736,22.523225919082822"
10530,"82.84236985789475,29.327342021609464","76.6164043631579,43.98075861514189","43.28296137894736,22.523225919082822"
10540,"76.46527558421053,29.13112214693957","81.12502976315788,44.226964420441135","43.06085353157895,22.523597650038557"
10550,"73.15299553157894,29.15601460348439","70.12272489473685,45.488181961984644","43.39520112631578,22.52411131463193"
10560,"73.15299553157894,29.15601460348439","70.12272489473685,45.488181961984644","43.39520112631578,22.52411131463193"
10570,"73.07137488421053,29.159691360573824","70.86237262105264,46.169713498728335","42.98429049473685,22.52132671183626"
