,k8s-master,k8s-node01,k8s-node02
2650,"54.45892509473684,33.27260375974095","32.10717871052631,13.177304139969948","108.59087753157895,55.95887763475298"
2660,"56.894762721052636,33.43320505010697","31.72195078947368,16.12961203704852","111.10782116315791,55.959411575580305"
2670,"56.894762721052636,33.43320505010697","31.72195078947368,16.12961203704852","111.10782116315791,55.959411575580305"
2680,"63.34010372105263,33.43279952542799","32.627378989473684,16.154084342567657","109.00995687894736,55.959979310130876"
2690,"63.205721010526325,33.433698438466394","33.70464511052632,22.375745367739697","108.79413045789472,55.94757701369869"
2700,"63.205721010526325,33.433698438466394","33.70464511052632,22.375745367739697","108.79413045789472,55.94757701369869"
2710,"57.79337741578947,33.434381071676015","31.429307442105266,22.3742002589824","103.27452481578949,46.99795825082877"
2720,"63.58179345263157,33.43198171732537","24.321388210526315,22.23879884492381","103.44848715789475,46.83940486009162"
2730,"63.58179345263157,33.43198171732537","24.321388210526315,22.23879884492381","103.44848715789475,46.83940486009162"
2740,"63.698846942105256,33.43331994876601","25.612991884210523,22.378052637767404","104.51999861578949,40.21323974544675"
2750,"63.601090173684206,33.43457707527085","31.32065958421053,22.430794197680108","111.60125304736842,40.27660973528228"
2760,"63.601090173684206,33.43457707527085","31.32065958421053,22.430794197680108","111.60125304736842,40.27660973528228"
2770,"62.92018433157895,33.43367140348779","31.515858668421053,22.4201239398943","110.29549935789474,42.60220590556128"
2780,"63.97526451578947,33.4336038160413","33.09268016842105,23.00100168777149","97.7564743,44.06367629614305"
2790,"63.97526451578947,33.4336038160413","33.09268016842105,23.00100168777149","97.7564743,44.06367629614305"
2800,"63.374961199999994,33.431900612389576","38.06809175789474,27.42658810677824","101.42275997368421,46.76274041953015"
2810,"63.5964673,33.43379981963614","41.23009959473684,27.424308551705817","92.64111119999998,46.76314594420913"
2820,"63.5964673,33.43379981963614","41.23009959473684,27.424308551705817","92.64111119999998,46.76314594420913"
2830,"63.9264945368421,33.458759863627456","39.6351829,27.42822328914022","93.27357230526317,46.76369340252575"
2840,"64.19588282105263,29.666948664022602","41.90310631052632,27.42732948183219","92.79992499473686,46.76117239077142"
2850,"64.19588282105263,29.666948664022602","41.90310631052632,27.42732948183219","92.79992499473686,46.76117239077142"
2860,"73.82707084210527,29.811153239868457","41.918576157894734,27.426380244613583","92.39297660000001,46.68071629446147"
2870,"74.43861837368422,30.647318092949906","41.33095851052631,27.426754396509967","83.59189650526315,46.63581795375356"
2880,"74.43861837368422,30.647318092949906","41.33095851052631,27.426754396509967","83.59189650526315,46.63581795375356"
2890,"74.5620224368421,32.77887746308087","41.52234741578947,27.427454199130985","81.79098426842106,46.63645327575063"
2900,"68.44458946842104,33.530240347042614","41.748774068421056,27.426719752815856","82.70899948421054,46.633884952783745"
2910,"68.44458946842104,33.530240347042614","41.748774068421056,27.426719752815856","82.70899948421054,46.633884952783745"
2920,"75.23966284210526,38.50337873024411","40.06783044736842,27.4264495320018","78.16252065789475,42.4364409342829"
2930,"80.82231422105262,38.60945722752104","40.804479831578945,27.430142549793903","83.61037836315789,42.461428013252814"
2940,"80.82231422105262,38.60945722752104","40.804479831578945,27.430142549793903","83.61037836315789,42.461428013252814"
2950,"84.51272443157895,38.61484394700685","37.387761063157896,27.25154044918044","78.65676493157895,42.43779268321284"
2960,"83.93876376842105,38.61556713268436","31.015098952631575,27.255150322106676","81.3850985263158,42.43617734324156"
2970,"83.93876376842105,38.61556713268436","31.015098952631575,27.255150322106676","81.3850985263158,42.43617734324156"
2980,"84.97403568947368,38.646400525776265","31.310405526315787,27.251526591702795","79.48081452105264,44.52097971788594"
2990,"83.29242655263158,33.26334427957087","31.132519121052635,27.254893958770264","64.24268854736842,45.631738848595134"
3000,"83.29242655263158,33.26334427957087","31.132519121052635,27.254893958770264","64.24268854736842,45.631738848595134"
3010,"86.2935376263158,39.65605559527069","31.689339447368422,27.255517545264237","59.67055795789473,42.186941875539475"
3020,"86.69538168421053,35.17045249863017","32.076927531578946,27.256175775452324","54.387266063157895,42.021426977813135"
3030,"86.69538168421053,35.17045249863017","32.076927531578946,27.256175775452324","54.387266063157895,42.021426977813135"
3040,"80.21623015789474,35.13023120921984","31.480700684210525,27.256348993922874","50.64234179473684,42.04950280308796"
3050,"85.21960091578948,35.13181275546788","31.596396863157892,27.256605357259286","49.341407657894734,42.04923921204662"
3060,"85.21960091578948,35.13181275546788","31.596396863157892,27.256605357259286","49.341407657894734,42.04923921204662"
3070,"84.04316226315788,35.14806753635039","31.606100400000003,27.257672383037864","58.8737442,31.856099297313595"
3080,"85.67216538947369,35.14291061418267","31.884304236842105,27.257145798887397","60.815635447368415,32.65982893482117"
3090,"85.67216538947369,35.14291061418267","31.884304236842105,27.257145798887397","60.815635447368415,32.65982893482117"
3100,"78.7730354631579,34.900318992471234","31.465161336842108,27.25661921473693","59.59571525789474,33.5403987402511"
3110,"74.47009498421052,34.901177353041746","31.689691494736838,27.256591499781642","61.50917808947368,28.298552946011757"
3120,"74.47009498421052,34.901177353041746","31.689691494736838,27.256591499781642","61.50917808947368,28.298552946011757"
3130,"73.52717531578948,34.92551559252529","23.55985016842105,27.07579991770044","62.29327179473684,34.35425297724392"
3140,"74.01801272631579,30.27929092928481","20.504475247368422,27.07525947607233","66.78140142105262,35.46136914458692"
3150,"74.01801272631579,30.27929092928481","20.504475247368422,27.07525947607233","66.78140142105262,35.46136914458692"
3160,"83.64763641578946,30.4800121278914","20.97923817894737,27.075183259945288","70.77849529473684,35.463004760792145"
3170,"84.0008451263158,30.936430154085183","17.99523529473684,27.075453480759343","71.45430182631578,35.418201042509324"
3180,"84.02542384736842,28.45445690884623","21.0263531,20.372646974313295","61.01832455789473,35.27142814369659"
3190,"84.02542384736842,28.45445690884623","21.0263531,20.372646974313295","61.01832455789473,35.27142814369659"
3200,"77.05182462105263,29.08810949598892","21.07486982105263,20.371157295466574","61.467551226315784,35.26788656150015"
3210,"84.9405352631579,30.291294459782666","20.97864957894737,20.370755428614903","62.94482555263157,35.267771662841106"
3220,"84.9405352631579,30.291294459782666","20.97864957894737,20.370755428614903","62.94482555263157,35.267771662841106"
3230,"84.48212505789473,30.556953676983508","21.40422451578947,20.401276523125603","64.7184426368421,36.472193476905744"
3240,"83.86589087368422,30.54920139687031","21.00363797368421,20.402246546560676","65.06769948421054,37.827646198912426"
3250,"83.86589087368422,30.54920139687031","21.00363797368421,20.402246546560676","65.06769948421054,37.827646198912426"
3260,"83.73561123157894,30.552445594302164","26.613274515789474,20.574474207457943","60.954231931578946,41.249571580073514"
3270,"84.35308083157895,30.52584317536097","31.133846842105267,22.07335441933323","62.43305845789474,41.2509571227267"
3280,"84.35308083157895,30.52584317536097","31.133846842105267,22.07335441933323","62.43305845789474,41.2509571227267"
3290,"84.02804208421053,30.52774914135218","30.56380685789474,23.406713989490903","65.65764727894737,35.57663277584279"
3300,"83.77392878947369,30.527728865118235","30.402519336842104,25.79440588870741","71.2772276,35.856999021401364"
3310,"83.77392878947369,30.527728865118235","30.402519336842104,25.79440588870741","71.2772276,35.856999021401364"
3320,"84.66368628421053,30.527938386202376","30.94744692631579,26.62471130543606","71.90892729473686,37.088611265191716"
3330,"83.6150671631579,30.533156137071938","26.128585357894742,26.432120081141075","73.66883136315789,37.77459005341233"
3340,"83.6150671631579,30.533156137071938","26.128585357894742,26.432120081141075","73.66883136315789,37.77459005341233"
3350,"74.30222368421053,30.400982126702537","21.059629842105263,26.4328545274562","71.11776873157895,38.92210323752655"
3360,"72.47723059473684,25.68711594700793","20.241766331578948,26.431267846265975","66.15997779473685,39.56593449411168"
3370,"72.47723059473684,25.68711594700793","20.241766331578948,26.431267846265975","66.15997779473685,39.56593449411168"
3380,"74.32956081578948,25.713583191056127","20.64588485263158,26.430886765630767","81.29224458421054,42.26451874662865"
3390,"80.83437324736842,25.880443078967755","20.332732963157895,26.430782834548438","83.68810651052631,43.40404309456694"
3400,"80.83437324736842,25.880443078967755","20.332732963157895,26.430782834548438","83.68810651052631,43.40404309456694"
3410,"74.29457484736842,26.233573969424928","21.098469394736842,26.43090062310841","82.9662866631579,44.78766626427354"
3420,"84.84499281578947,28.79688870652294","20.246044105263156,26.43054032868967","85.51343335263158,45.721339526416116"
3430,"84.84499281578947,28.79688870652294","20.246044105263156,26.43054032868967","85.51343335263158,45.721339526416116"
3440,"85.03418734736842,29.800758290597226","19.769609963157897,26.429875169762763","82.75364020526317,47.322364476524754"
3450,"84.56322801578948,31.85946515214914","20.31278734736842,26.43018696300975","81.84498719473685,47.67579275174651"
3460,"84.56322801578948,31.85946515214914","20.31278734736842,26.43018696300975","81.84498719473685,47.67579275174651"
3470,"81.36014914210526,32.34125550575788","20.80635547368421,26.421830903990475","83.4957132631579,47.67365698843721"
3480,"66.6953716,32.118967152974115","20.130197015789474,20.209537533705717","89.22021897368423,48.018062339551626"
3490,"66.6953716,32.118967152974115","20.130197015789474,20.209537533705717","89.22021897368423,48.018062339551626"
3500,"63.71194908947369,32.119460541333545","20.660358357894737,20.21029276623731","79.90260308421051,49.10995781394352"
3510,"63.10453864736843,32.130619228750184","24.590926231578948,24.54811285058639","84.16237966315789,50.05538453303191"
3520,"63.10453864736843,32.130619228750184","24.590926231578948,24.54811285058639","84.16237966315789,50.05538453303191"
3530,"63.60740356315789,32.13161276421369","30.11125274736842,24.57594559443417","83.04731357894737,46.03262027000239"
3540,"63.09872543684211,32.11858190452908","30.297815626315785,30.271334262384826","83.02049304210526,47.08636938959141"
3550,"63.09872543684211,32.11858190452908","30.297815626315785,30.271334262384826","83.02049304210526,47.08636938959141"
3560,"57.60622612631578,32.118791425613225","28.610042842105265,30.270523599942656","82.10834028421051,42.775946195526295"
3570,"63.46989960526316,32.138594547436824","31.13665153684211,30.332951536728448","82.88272726842105,42.777128975839986"
3580,"63.46989960526316,32.138594547436824","31.13665153684211,30.332951536728448","82.88272726842105,42.777128975839986"
3590,"57.75573867368421,32.03460450225664","35.72966416842105,30.441580303979016","84.28755481578946,37.72658944891021"
3600,"55.868455952631564,38.82376350287351","38.8826309263158,30.442155389301238","81.62592255789474,37.72418333581492"
3610,"55.868455952631564,38.82376350287351","38.8826309263158,30.442155389301238","81.62592255789474,37.72418333581492"
3620,"52.14883872105264,38.82450696478498","39.19859824210527,30.442113816868307","82.80023401052631,37.721202729424405"
3630,"55.45254346842104,38.82518283924995","38.675606326315794,30.465595312735903","83.63842352631579,37.72552832600021"
3640,"55.45254346842104,38.82518283924995","38.675606326315794,30.465595312735903","83.63842352631579,37.72552832600021"
3650,"53.143844331578954,38.82516932176065","35.62572152105263,30.30414184070677","79.65184971578947,32.37410300475538"
3660,"52.88379806842105,38.8251490455267","36.20291510526316,26.289769142044065","82.86572777368421,32.36417440886498"
3670,"52.88379806842105,38.8251490455267","36.20291510526316,26.289769142044065","82.86572777368421,32.36417440886498"
3680,"53.25144354210527,38.82638589579759","38.606034394736845,29.827506968405853","83.73846734736841,32.4112625828394"
3690,"52.368104263157896,34.876433588879216","39.157511963157894,31.99840555862229","93.72506704736843,32.547795983507854"
3700,"52.368104263157896,34.876433588879216","39.157511963157894,31.99840555862229","93.72506704736843,32.547795983507854"
3710,"53.97680812631579,34.876041581689535","31.649740321052633,31.790931403337755","93.60163191052632,29.327659682608"
3720,"52.56050390526317,34.87607537541278","28.52293335789474,31.819706455665322","94.01551282105264,30.782864716899503"
3730,"52.56050390526317,34.87607537541278","28.52293335789474,31.819706455665322","94.01551282105264,30.782864716899503"
3740,"52.82735263684211,34.87635248394342","31.948410710526318,31.93855511267827","87.68778487894737,33.5646626335435"
