,k8s-master,k8s-node01,k8s-node02
19460,"9.554373410526315,14.95014040278198","57.82434145263157,34.34868226820026","111.51818469473686,59.683560982497085"
19470,"11.497958673684211,14.980250610196364","61.1076955368421,34.34695701223359","103.83395450526314,59.69020482848773"
19480,"10.789926436842103,14.97969639313509","61.71944696842106,34.343180849575624","112.19317222631581,60.87145090714857"
19490,"10.789926436842103,14.97969639313509","61.71944696842106,34.343180849575624","112.19317222631581,60.87145090714857"
19500,"11.989040794736843,15.039524800774174","61.533985421052634,34.34649278673252","112.66264284736842,61.623503183064585"
19510,"17.95468392105263,15.122873639794191","61.863152810526316,34.34376286363667","107.76992574210526,63.65009249004116"
19520,"17.95468392105263,15.122873639794191","61.863152810526316,34.34376286363667","107.76992574210526,63.65009249004116"
19530,"19.31667044736842,18.754968944582146","61.43776476842105,34.34593848762676","111.67421870526316,64.58069728211277"
19540,"20.80367619473684,19.359464307306062","61.848165457894744,34.34928506847776","112.00229555789474,68.8688842062804"
19550,"20.80367619473684,19.359464307306062","61.848165457894744,34.34928506847776","112.00229555789474,68.8688842062804"
19560,"19.001688842105263,19.348373207335914","62.768241568421054,34.34621563717964","112.62056688947368,62.455045054805645"
19570,"19.001688842105263,19.348373207335914","62.768241568421054,34.34621563717964","112.62056688947368,62.455045054805645"
19580,"17.918380089473683,19.33809315672373","61.83916515263158,34.3411507291008","104.79326254736841,62.53881969473859"
19590,"25.327290236842103,23.0205546266412","62.47729540526317,34.344518096168265","112.1096279157895,62.52261898381328"
19600,"29.315054810526316,23.523499851003475","61.55222374210526,34.34248797569343","111.3548751736842,52.66505749968217"
19610,"30.76361328421053,23.68288456733254","62.18927818947369,34.341614954601866","102.27208417368422,47.60485296790333"
19620,"30.76361328421053,23.68288456733254","62.18927818947369,34.341614954601866","102.27208417368422,47.60485296790333"
19630,"41.20581344736842,23.68666270559172","61.61457281052631,34.37103437963987","114.87042543684211,47.52616090394695"
19640,"38.68850928947368,24.579952468452376","62.10257574736843,34.370923519818724","111.66459043684209,47.321823776952776"
19650,"38.68850928947368,24.579952468452376","62.10257574736843,34.370923519818724","111.66459043684209,47.321823776952776"
19660,"39.88279484210526,25.073550348964126","63.283520578947375,34.43853415324333","114.14187334736843,47.35468479343958"
19670,"39.35713492631579,26.179362078589737","71.79302114210526,34.60862776258344","108.15424143157895,47.423455020250216"
19680,"39.35713492631579,26.179362078589737","71.79302114210526,34.60862776258344","108.15424143157895,47.423455020250216"
19690,"41.088643442105266,26.67063495094199","70.2342365368421,35.74964554304372","112.76143626842104,47.37457577894363"
19700,"39.825278084210524,27.91729891906721","71.7657546263158,36.45394491555634","106.44422483684211,43.63208313904759"
19710,"39.825278084210524,27.91729891906721","71.7657546263158,36.45394491555634","106.44422483684211,43.63208313904759"
19720,"39.8563396631579,28.464892410585357","71.57740023684211,37.84661449002993","112.21432184736842,40.43617693771689"
19730,"49.18203704210527,29.78351673299586","71.40908138421052,38.41799986572104","112.82595446842105,42.75974548460098"
19740,"49.18203704210527,29.78351673299586","71.40908138421052,38.41799986572104","112.82595446842105,42.75974548460098"
19750,"49.78459747894737,30.10879483675165","73.09721863157894,39.92000493880503","111.50215815263158,43.38275980766505"
19760,"49.196374557894735,30.99029734894324","72.26441040526316,36.77967185631514","106.17208706315789,44.274170639513095"
19770,"49.196374557894735,30.99029734894324","72.26441040526316,36.77967185631514","106.17208706315789,44.274170639513095"
19780,"52.48745234736842,31.77643397412766","79.46982531578948,39.4303925386906","113.70476037368421,44.2619846229097"
19790,"51.28151420526316,36.78346070300272","72.63172507368421,40.40023582655454","109.9717349,44.016547569700734"
19800,"51.28151420526316,36.78346070300272","72.63172507368421,40.40023582655454","109.9717349,44.016547569700734"
19810,"60.25404740526315,37.51482446154602","73.91857047368421,42.821871617259795","100.9541420263158,44.04064925312154"
19820,"59.49521046315789,38.754188985449574","71.17197498947368,43.659064200377465","109.09713715263159,43.90164891065595"
19830,"59.49521046315789,38.754188985449574","71.17197498947368,43.659064200377465","109.09713715263159,43.90164891065595"
19840,"62.40856017894737,38.757399389158174","72.11444607894738,44.159880371167","104.76772257894736,43.908245445434055"
19850,"61.105925847368425,42.758535669308685","70.8322162631579,44.1615224822678","106.95634650000001,43.909691816789085"
19860,"61.105925847368425,42.758535669308685","70.8322162631579,44.1615224822678","106.95634650000001,43.909691816789085"
19870,"67.01246927894738,42.9156697236694","64.7930995263158,38.991851872432775","98.99525943157894,43.93625368326238"
19880,"68.64378657894736,42.93850752184071","62.33072366315789,38.98919816546397","104.48041839999999,43.93718639002404"
19890,"68.64378657894736,42.93850752184071","62.33072366315789,38.98919816546397","104.48041839999999,43.93718639002404"
19900,"70.53142187894736,42.98660274876793","63.11616790526316,38.985616007493014","104.08600350526316,43.95211645695521"
19910,"67.3140055368421,45.293186570347345","62.289639789473696,38.988262785723","109.59297221578949,47.57841275883373"
19920,"67.3140055368421,45.293186570347345","62.289639789473696,38.988262785723","109.59297221578949,47.57841275883373"
19930,"69.95108433157895,48.315994562454755","62.30325992105263,38.993209905241876","105.36513715789474,45.70612559220965"
19940,"70.48042317894736,48.85420691639913","63.33120402631579,39.009811163459275","103.90736552631579,45.68904624447988"
19950,"70.48042317894736,48.85420691639913","63.33120402631579,39.009811163459275","103.90736552631579,45.68904624447988"
19960,"71.50558519473685,48.87257718435699","70.61290451578947,39.60940343489455","103.07741329473686,45.68438271067159"
19970,"69.03997657894736,48.85344993699836","64.45146351052631,40.023263933468584","105.00610434736844,45.68528838245465"
19980,"69.03997657894736,48.85344993699836","64.45146351052631,40.023263933468584","105.00610434736844,45.68528838245465"
19990,"71.76195204736842,48.842588634346306","58.81303363684211,40.86124639281196","104.12389465789474,45.719724186444836"
20000,"71.23822845789473,48.84666415737007","52.74947787894737,41.35552183415357","95.73548490526315,45.72430661531733"
20010,"71.23822845789473,48.84666415737007","52.74947787894737,41.35552183415357","95.73548490526315,45.72430661531733"
20020,"68.47756435263157,48.86604147828074","52.55216423157895,42.301862839933456","107.76167348947368,45.89625583795018"
20030,"81.41607206315788,49.78502798829953","52.27938316842105,42.79362314908269","110.88629486842106,47.09733207341321"
20040,"81.41607206315788,49.78502798829953","52.27938316842105,42.79362314908269","110.88629486842106,47.09733207341321"
20050,"79.22006828947367,50.39548456380447","53.106209021052635,43.40252764549468","109.48839005789476,50.030154139254606"
20060,"82.91103525789472,51.10949186608737","52.57468051578948,43.40471712696242","110.7053737105263,50.51904793349017"
20070,"82.91103525789472,51.10949186608737","52.57468051578948,43.40471712696242","110.7053737105263,50.51904793349017"
20080,"77.54851641578948,51.979572099820984","52.479433010526314,43.40249993053939","105.5301448631579,50.52438734176342"
20090,"81.26904084210526,52.487971631115556","52.86899153684211,43.40485570173886","110.35577134736842,50.51747990473144"
20100,"81.26904084210526,52.487971631115556","52.86899153684211,43.40485570173886","110.35577134736842,50.51747990473144"
20110,"90.98451907368423,53.97105648708705","49.2240482368421,37.702974805512035","108.41267733157895,50.390462816529755"
20120,"92.64716113157895,54.433131582552626","52.34580779473684,37.701069402335996","105.93502411578947,43.480119524343884"
20130,"92.64716113157895,54.433131582552626","52.34580779473684,37.701069402335996","105.93502411578947,43.480119524343884"
20140,"100.0153828,58.11941174319717","51.93032127894737,37.69815933203078","99.78467815263157,37.57976923888492"
20150,"93.49065701578947,60.338591478966755","53.48692285789474,37.700528960707885","96.2037543105263,33.49217509717554"
20160,"93.49065701578947,60.338591478966755","53.48692285789474,37.700528960707885","96.2037543105263,33.49217509717554"
20170,"99.40051938947369,61.26796617951212","52.208501078947364,37.69763967661913","91.42283988947369,37.50610568094792"
20180,"104.32176420526315,61.78361784381582","52.26375494210526,37.70090311260427","94.70148204210525,37.52876099301369"
20190,"99.9664067263158,62.58737451630199","52.32460633157894,30.980719329192766","104.44863936842106,38.17175416526226"
20200,"99.9664067263158,62.58737451630199","52.32460633157894,30.980719329192766","104.44863936842106,38.17175416526226"
20210,"91.56109817894738,63.21575528261792","52.50105253157894,30.974677468940023","111.84890309473684,38.80583931206253"
20220,"102.61658723684211,59.6303155921468","52.96707169473684,30.97838434420977","110.87500258421052,39.37184362400644"
20230,"102.61658723684211,59.6303155921468","52.96707169473684,30.97838434420977","110.87500258421052,39.37184362400644"
20240,"106.11490334210528,59.71112314317853","52.921875231578944,30.97857142015796","104.28320679473684,40.27248014230131"
20250,"107.04262854736842,59.70235029262323","48.24053375263158,30.768817709801","110.07156741578947,40.660229322854214"
20260,"107.04262854736842,59.70235029262323","48.24053375263158,30.768817709801","110.07156741578947,40.660229322854214"
20270,"99.2831699368421,55.61435062623487","41.02888861578948,30.76835348429993","110.24515016842106,41.38991015397975"
20280,"108.38421851578948,56.87916182374451","42.28254683684211,30.766891520408496","112.49546324736843,41.35161510679458"
20290,"108.38421851578948,56.87916182374451","42.28254683684211,30.766891520408496","112.49546324736843,41.35161510679458"
20300,"108.16378892105263,51.795741004093976","41.903548699999995,30.765138549486544","109.08774891052633,41.44963718044909"
20310,"103.98534107894737,53.08430918904729","41.78304980526316,30.770757756671145","103.16051369473686,41.756916747202744"
20320,"103.98534107894737,53.08430918904729","41.78304980526316,30.770757756671145","103.16051369473686,41.756916747202744"
20330,"108.74644176315789,47.47344945442399","41.32812803157895,30.770536037028844","111.54133625789471,38.67910609113613"
20340,"106.05417465263159,48.76773553735095","42.17267791052631,26.515368878086832","111.9917686894737,39.12609566854359"
20350,"106.05417465263159,48.76773553735095","42.17267791052631,26.515368878086832","111.9917686894737,39.12609566854359"
20360,"111.72944834736842,53.455688690058636","41.75141185789473,26.502079557026327","107.27214951052633,40.13868403321599"
20370,"101.57138225263158,56.116863290939555","38.658510368421055,26.4993565626693","111.06084400526316,40.670739170784486"
20380,"110.6244472210526,57.80234551419076","42.49766708947369,26.52910163843194","111.77981135789474,41.682320482504075"
20390,"110.6244472210526,57.80234551419076","42.49766708947369,26.52910163843194","111.77981135789474,41.682320482504075"
20400,"110.31568057894737,54.362468907240086","42.94485581052632,28.409457423627458","112.36330265263159,42.166395291804406"
20410,"100.5483728105263,46.99737024004425","42.98118592631579,31.278419521416765","106.6591801,43.02180229090354"
20420,"100.5483728105263,46.99737024004425","42.98118592631579,31.278419521416765","106.6591801,43.02180229090354"
20430,"98.47629297894738,47.001851287746995","47.62264990526317,31.47256278320787","112.6840246,42.87018337217697"
20440,"103.01194227894737,50.604316255990696","52.00256965789473,27.023882877707553","105.60688773157894,42.85968028299134"
20450,"103.01194227894737,50.604316255990696","52.00256965789473,27.023882877707553","105.60688773157894,42.85968028299134"
20460,"104.84073311578946,53.101361501798465","53.484956499999996,27.047218870059886","97.44354462105262,42.8607346471567"
20470,"98.07214487368422,53.30131896225964","54.16645396842105,30.968898900762515","104.62047124736841,42.862228329724275"
20480,"98.07214487368422,53.30131896225964","54.16645396842105,30.968898900762515","104.62047124736841,42.862228329724275"
20490,"107.90123017894737,53.30918614103189","52.73870211052632,30.97839127294859","99.23095794210526,42.719064600554475"
20500,"109.10761442631579,53.28532777241847","55.7875393368421,31.157880252131264","95.8849209894737,42.715171563636254"
20510,"109.10761442631579,53.28532777241847","55.7875393368421,31.157880252131264","95.8849209894737,42.715171563636254"
20520,"99.4562482736842,53.285219632504074","62.12813280000001,31.14732085416661","94.4407682,42.72328881596053"
20530,"107.62094917894737,53.33549117520849","62.176973594736836,31.153237997120556","106.13199077894735,43.46860938220546"
20540,"107.62094917894737,53.33549117520849","62.176973594736836,31.153237997120556","106.13199077894735,43.46860938220546"
20550,"111.89772758421051,53.4048696890376","62.64814260526316,31.15447131263086","104.12983985263158,44.35433610980311"
20560,"107.0073802736842,54.06272534077084","62.58463857894738,31.15695872986794","97.19964332631578,44.8017650056128"
20570,"107.0073802736842,54.06272534077084","62.58463857894738,31.15695872986794","97.19964332631578,44.8017650056128"
20580,"109.8992186736842,54.53586450122796","61.78707209473686,31.157138877077315","91.10043837894737,45.812961068887354"
20590,"105.61645811052631,55.49857333038562","56.67814655263158,30.842068336626678","95.69948537894737,46.45129070732764"
20600,"105.61645811052631,55.49857333038562","56.67814655263158,30.842068336626678","95.69948537894737,46.45129070732764"
20610,"102.12856619473683,46.13708342730804","41.066220578947366,30.84236627239602","87.17618334736841,47.461966347264166"
20620,"100.51137672105263,47.093844561173974","40.841630521052636,30.84181890202909","88.72058088421053,47.87616249563132"
20630,"106.89702960526314,48.67645869085685","42.885453405263156,30.835818614209277","84.92147028421051,51.16989476702168"
20640,"106.89702960526314,48.67645869085685","42.885453405263156,30.835818614209277","84.92147028421051,51.16989476702168"
20650,"100.1451072368421,49.106179675684345","42.14033319473684,30.831841518125476","83.81442677894736,52.58562873255897"
20660,"109.09942300526315,51.81110363068273","42.50423959473684,30.834128001936723","83.4579128631579,52.90923742638629"
20670,"109.09942300526315,51.81110363068273","42.50423959473684,30.834128001936723","83.4579128631579,52.90923742638629"
20680,"112.14827274210525,52.959265654283314","42.023295857894745,30.83266603804529","74.85269656842105,52.909555087384824"
20690,"108.36262288421054,54.99295164314207","42.238667452631574,30.83455065500486","84.54063767894738,52.937725535084745"
20700,"108.36262288421054,54.99295164314207","42.238667452631574,30.83455065500486","84.54063767894738,52.937725535084745"
20710,"103.92524614210527,55.5442286504943","41.502687257894735,30.835901759075142","82.75357227368421,52.9421254778517"
20720,"110.1046945,56.62246470194916","42.72397606842105,30.832319601104192","88.89223423157894,53.13153929665935"
20730,"110.1046945,56.62246470194916","42.72397606842105,30.832319601104192","88.89223423157894,53.13153929665935"
20740,"110.95382839999999,57.05635583222552","42.66414115789474,30.865729979703644","93.90929236842105,53.46119706694814"
20750,"108.92886861578948,57.92225240302097","46.11305755263159,34.32718239163574","93.86348029999999,54.44326294078252"
20760,"108.92886861578948,57.92225240302097","46.11305755263159,34.32718239163574","93.86348029999999,54.44326294078252"
20770,"101.9075382263158,58.42430547308948","46.63328907894737,37.327381731451645","94.62701432631577,54.89661249690534"
20780,"111.59951210526316,59.07869388881743","59.18862903157895,37.58459730273898","93.73371621052631,49.62468353023021"
20790,"111.59951210526316,59.07869388881743","59.18862903157895,37.58459730273898","93.73371621052631,49.62468353023021"
20800,"98.97244128421053,59.08098510325368","63.132976331578945,40.443478085542345","85.63652204210526,50.241662294322104"
20810,"107.7822671105263,59.082336852183616","63.768759278947364,42.40548212901575","83.85105710526315,51.36067385224857"
20820,"112.00897366842105,59.07979556419534","63.885677605263155,39.79634080831083","90.93075103684211,51.72010389271926"
20830,"112.00897366842105,59.07979556419534","63.885677605263155,39.79634080831083","90.93075103684211,51.72010389271926"
20840,"109.27756219473684,58.87793889648759","57.201524378947376,39.79817692409865","90.89446491578948,52.1532177673609"
20850,"92.2673153,52.57801838608342","62.13432868947368,33.19046042924507","78.4271057631579,52.52467837330804"
20860,"92.2673153,52.57801838608342","62.13432868947368,33.19046042924507","78.4271057631579,52.52467837330804"
20870,"95.2886095526316,52.57154350870901","63.163120584210525,37.7059957356384","73.18003418421051,53.614978783962606"
20880,"91.71084281578949,47.422772387040595","62.60570739473685,37.77798533199849","72.17158464736843,54.102669521650526"
20890,"91.71084281578949,47.422772387040595","62.60570739473685,37.77798533199849","72.17158464736843,54.102669521650526"
20900,"93.74756189473685,47.405159098483495","62.20587592105264,37.7843667004535","63.73150084210527,60.43189594885577"
20910,"88.96933869473685,47.40874799189248","62.90901641578948,37.77851191614896","64.78217169999999,61.00160405286771"
20920,"88.96933869473685,47.40874799189248","62.90901641578948,37.77851191614896","64.78217169999999,61.00160405286771"
20930,"94.98574386842107,47.41306682972363","62.89839523684211,37.80707910631187","69.2021927,62.11550599983901"
20940,"93.96801883157896,47.410978377626876","67.01515088947369,38.00903798549413","74.4108206631579,62.68486940787382"
20950,"93.96801883157896,47.410978377626876","67.01515088947369,38.00903798549413","74.4108206631579,62.68486940787382"
20960,"94.23839291578946,43.44285180634547","71.15831535789474,38.01528077917271","74.65638925263158,62.83080422234999"
20970,"94.73128488421051,43.449029298955296","71.34018735789473,42.56924287107259","75.25051121578946,62.81064964580461"
20980,"94.73128488421051,43.449029298955296","71.34018735789473,42.56924287107259","75.25051121578946,62.81064964580461"
20990,"96.48326979999999,43.44335195344955","70.7515572894737,44.55927366308079","74.55412061052633,62.8241130651468"
21000,"90.04227337368422,43.44208806820006","79.46762546842105,44.789037571155546","67.15172624736843,58.572524743257254"
21010,"90.04227337368422,43.44208806820006","79.46762546842105,44.789037571155546","67.15172624736843,58.572524743257254"
21020,"95.59453851052632,43.44315594985471","72.26424322105262,45.09664585989494","63.33727606315788,58.574782163970255"
21030,"92.4349958,43.44350064583185","80.50951122105262,46.38779555314928","63.58962348421053,58.57462671284331"
21040,"92.4349958,43.44350064583185","80.50951122105262,46.38779555314928","63.58962348421053,58.57462671284331"
21050,"94.02229034210526,43.402806244296045","82.45494681052631,47.77172798796838","63.82398771052631,58.575687835753314"
21060,"82.85839047368421,43.24425961230354","73.00962543684211,52.96212245561987","60.4145690631579,58.57322765270082"
21070,"82.85839047368421,43.24425961230354","73.00962543684211,52.96212245561987","60.4145690631579,58.57322765270082"
21080,"83.30950941578946,43.24250909743927","76.23351172105264,56.43057982250095","63.895878636842106,58.57201783740853"
21090,"76.1597320631579,43.10720578829706","86.36517761578948,61.487686141434544","62.87682951578947,58.57249094953401"
21100,"66.04635146315789,43.10152844279131","83.64794701052631,64.15645618844118","63.77058097894736,58.56917240591101"
21110,"66.04635146315789,43.10152844279131","83.64794701052631,64.15645618844118","63.77058097894736,58.56917240591101"
21120,"73.28111199473685,43.128894599877924","83.05937284736842,62.56471009013527","63.501724910526306,58.5759311505607"
21130,"71.13328886842105,43.12975971919308","81.05101984736842,62.57025308119283","63.358057821052626,58.57991880990402"
21140,"71.13328886842105,43.12975971919308","81.05101984736842,62.57025308119283","63.358057821052626,58.57991880990402"
21150,"74.0433386631579,48.38750883959316","83.05769455263159,62.55981840052697","45.35642938947369,58.23829130284063"
21160,"78.43040641578948,49.61483603927561","83.93488545263158,62.56626212763139","41.8458846631579,58.24119080429534"
21170,"78.43040641578948,49.61483603927561","83.93488545263158,62.56626212763139","41.8458846631579,58.24119080429534"
21180,"83.46806863684209,52.17659626510419","82.47489644736842,62.56626905637021","42.141540115789475,58.23932539077203"
21190,"80.9380558631579,52.171337961766724","81.74716081578947,62.56960177974357","42.701202868421056,58.23729776737712"
21200,"80.9380558631579,52.171337961766724","81.74716081578947,62.56960177974357","42.701202868421056,58.23729776737712"
21210,"90.50940002105264,56.40238645866585","78.92706727894736,62.5623820338911","42.74700944736842,54.12763632438649"
21220,"101.9967538368421,56.40994273518421","82.2686032736842,56.02625326854593","42.62403733684211,54.12755521945069"
21230,"101.9967538368421,56.40994273518421","82.2686032736842,56.02625326854593","42.62403733684211,54.12755521945069"
21240,"103.46819884210527,56.42939440228602","82.97354625263158,56.020474700368425","42.43039914736842,54.128683929807195"
21250,"107.49608249473684,59.49258589367535","83.28902022105262,56.0165530341952","42.886322326315785,54.13008298994968"
21260,"107.49608249473684,59.49258589367535","83.28902022105262,56.0165530341952","42.886322326315785,54.13008298994968"
21270,"100.42195371052631,61.41424568996543","82.15739846842106,56.0144397688545","40.40078289473684,54.13130632273128"
21280,"109.39595207894737,61.41697622280391","81.65618970526316,56.00918085608864","43.559206421052636,54.15780060175807"
21290,"109.39595207894737,61.41697622280391","81.65618970526316,56.00918085608864","43.559206421052636,54.15780060175807"
21300,"99.19993783157895,61.41628007210499","82.05557943684211,56.01917902620872","50.04163197894737,54.35983975557135"
21310,"108.38952867894737,61.3753153207832","82.97209848947368,56.01695490104687","53.69117322631579,54.36028583271823"
21320,"108.38952867894737,61.3753153207832","82.97209848947368,56.01695490104687","53.69117322631579,54.36028583271823"
21330,"104.35398599999999,56.01033195777109","83.0740108631579,56.01263829676079","52.236677242105266,54.35949505959422"
21340,"98.84315923157894,56.01374512381919","81.13546831578948,56.018195145296","53.51188362631579,54.93394104360559"
21350,"98.84315923157894,56.01374512381919","81.13546831578948,56.018195145296","53.51188362631579,54.93394104360559"
21360,"109.81033588421053,56.12473722845645","84.60638292105263,56.01635902950818","53.1188000631579,57.05786979102705"
21370,"107.66611888947368,57.605287555184304","78.41105724736842,56.0159848776118","52.62480076315789,58.193548413259656"
21380,"99.55549861052631,58.85828446704629","83.95093372105264,56.020530130279","53.23543642631579,58.99486517892729"
21390,"99.55549861052631,58.85828446704629","83.95093372105264,56.020530130279","53.23543642631579,58.99486517892729"
21400,"107.30966238947367,60.8828393918833","81.86926976842105,43.39567512279977","52.41543702631579,59.02218402480135"
21410,"110.2866554631579,52.56885352833844","83.54849839473685,43.39819025499214","59.318998336842114,62.470806447328734"
21420,"110.2866554631579,52.56885352833844","83.54849839473685,43.39819025499214","59.318998336842114,62.470806447328734"
21430,"103.56418898947369,46.76591027077085","83.56277364210527,38.799489296518914","64.79844174210527,60.49975374513869"
21440,"110.14778378421052,41.19247370527291","81.82444607368421,38.79887956750258","65.3707153263158,55.71806356288441"
21450,"110.14778378421052,41.19247370527291","81.82444607368421,38.79887956750258","65.3707153263158,55.71806356288441"
21460,"102.23143494210525,31.574124470528393","82.16141483157895,38.80029303022226","65.33274730526315,57.96074345380097"
21470,"112.26794219999998,31.585729235091915","82.71057868421052,38.794944043851714","72.09111642631578,58.046146951194494"
21480,"112.26794219999998,31.585729235091915","82.71057868421052,38.794944043851714","72.09111642631578,58.046146951194494"
21490,"109.03762892631579,36.345467014723994","79.75153993157895,31.743476471146202","73.21124336315789,58.04363269818481"
21500,"104.1137256368421,38.233934616039434","82.84402837368422,31.740032887951692","71.87532443157895,58.0384081885706"
21510,"104.1137256368421,38.233934616039434","82.84402837368422,31.740032887951692","71.87532443157895,58.0384081885706"
21520,"114.19151930000001,38.345352521589625","82.66440363684211,31.74017839146695","73.65633337894738,58.043328554675576"
21530,"110.05114488421053,38.23574595960555","84.40786429999999,31.740296180026927","72.43703914736841,58.04351104078112"
21540,"110.05114488421053,38.23574595960555","84.40786429999999,31.740296180026927","72.43703914736841,58.04351104078112"
21550,"98.46148242631578,38.2368543937281","83.23230463157894,31.77754507993374","73.86368208421052,58.04454512871252"
21560,"109.76309605263158,38.2345969730151","82.70344046842105,32.34403876601656","68.50120472105263,57.93735819731303"
21570,"110.20217224210525,38.25259551001724","87.33603505789473,38.045760301250475","61.704919278947365,57.9446170890668"
21580,"110.20217224210525,38.25259551001724","87.33603505789473,38.045760301250475","61.704919278947365,57.9446170890668"
21590,"110.98411836315789,38.23642859281517","94.99506368947368,41.78104340016495","63.061249352631584,57.96774551325805"
21600,"105.28040388421053,32.55051975760168","100.27151040526317,41.999908402072776","62.2161891263158,57.969124297166594"
21610,"105.28040388421053,32.55051975760168","100.27151040526317,41.999908402072776","62.2161891263158,57.969124297166594"
21620,"110.21673471052631,32.555304948813664","93.87059869473686,37.39375212062713","58.313584763157905,57.978018805125586"
21630,"104.12918547894738,32.56173251497552","103.72199637894737,37.392331729168625","68.53742182105263,58.09697946970484"
21640,"104.12918547894738,32.56173251497552","103.72199637894737,37.392331729168625","68.53742182105263,58.09697946970484"
21650,"110.66758018421054,32.56175279120947","102.48792642105262,37.39552587776554","72.55152181578947,55.74729513349433"
21660,"104.18080525789475,32.22380204123551","104.1379825263158,37.40088872161374","78.11405679999999,57.7639828795591"
21670,"104.18080525789475,32.22380204123551","104.1379825263158,37.40088872161374","78.11405679999999,57.7639828795591"
21680,"93.16150663157896,32.10476027172046","101.59828287368421,37.39784007653208","80.25832532105262,60.57566796504404"
21690,"81.17236944210526,37.0239368376388","103.83028165263158,31.16822485919244","82.61332741578948,62.4119648164085"
21700,"81.17236944210526,37.0239368376388","103.83028165263158,31.16822485919244","82.61332741578948,62.4119648164085"
21710,"84.7213722,36.86453184507578","101.88772950526315,31.170878566161246","81.42594827368421,64.30344005909306"
21720,"78.44253591578946,36.757162427570755","96.4516536473684,30.970097572578712","82.12742309473684,64.3012975370391"
21730,"78.44253591578946,36.757162427570755","96.4516536473684,30.970097572578712","82.12742309473684,64.3012975370391"
21740,"72.06865041578948,36.70194348378276","89.20153671052631,30.877986918679678","76.49363748947368,56.14992706976586"
21750,"70.2038734368421,40.77260021140002","83.13023608947368,30.844922977021323","81.89850849473684,56.14737226428827"
21760,"70.2038734368421,40.77260021140002","83.13023608947368,30.844922977021323","81.89850849473684,56.14737226428827"
21770,"59.66972511578948,44.96585380821805","82.68886280526317,30.848013194535913","81.25209683157894,56.150386664402035"
21780,"71.83507699473685,45.09860231188268","83.92202463157895,30.85482414479789","81.48078368421054,56.1567331256281"
21790,"71.83507699473685,45.09860231188268","83.92202463157895,30.85482414479789","81.48078368421054,56.1567331256281"
21800,"78.39044262105263,45.25358708544479","83.14297735789475,30.85393033748986","88.54149927368421,56.353581563550414"
21810,"83.69056886842105,45.30788683996043","83.38027039473684,30.853500755682898","89.16602272631579,56.741621370123255"
21820,"83.69056886842105,45.30788683996043","83.38027039473684,30.853500755682898","89.16602272631579,56.741621370123255"
21830,"82.7653897263158,45.34778370962757","83.14444174210526,30.854158985870985","84.2671374,59.10828367289379"
21840,"77.41066977894737,45.33688861325226","84.21689868947368,30.859937554048493","79.85787427894736,59.93192457213936"
21850,"77.41066977894737,45.33688861325226","84.21689868947368,30.859937554048493","79.85787427894736,59.93192457213936"
21860,"85.11059029473684,49.1268614343124","84.00582356842105,30.859154606561614","81.40146119473684,61.6771067868813"
21870,"85.12488977894738,49.14748236423862","79.68494661578947,30.85602281661409","76.96710311052632,62.097649396474516"
21880,"85.12488977894738,49.14748236423862","79.68494661578947,30.85602281661409","76.96710311052632,62.097649396474516"
21890,"91.96773704736843,44.59696828398244","81.3743589,30.68382287067211","70.62000588421053,62.097662913963816"
21900,"91.5976523105263,44.59431885607977","73.72581998421052,30.675827106071576","64.8611434,62.09943370506203"
21910,"91.5976523105263,44.59431885607977","73.72581998421052,30.675827106071576","64.8611434,62.09943370506203"
21920,"99.63541397368422,44.83724841502369","72.69645322631578,30.668676647607324","70.53516991578948,62.12553597689915"
21930,"98.01880529473685,45.43996622790473","73.34954891578947,24.131661003692948","69.55833205263157,62.12582660291909"
21940,"103.23838957894738,46.4035874875901","74.67288666842104,24.127635406437395","70.84101852631579,62.125238592134565"
21950,"103.23838957894738,46.4035874875901","74.67288666842104,24.127635406437395","70.84101852631579,62.125238592134565"
21960,"105.85087131052632,47.321621014613285","73.23780210526316,24.13027525592856","76.48134664736841,62.49219111540036"
21970,"109.23887751052632,49.25318913055982","73.36199214736841,24.126118012635388","80.28811017368422,63.201034736770886"
21980,"109.23887751052632,49.25318913055982","73.36199214736841,24.126118012635388","80.28811017368422,63.201034736770886"
21990,"101.59469658947368,50.17960350094862","73.71532756842106,24.124947055774477","79.95494587894736,59.004138176586665"
22000,"110.74443818947368,51.713108592006826","72.7949213631579,24.12811348941611","81.2279815263158,59.84022192473232"
22010,"110.74443818947368,51.713108592006826","72.7949213631579,24.12811348941611","81.2279815263158,59.84022192473232"
22020,"104.11096658947366,52.20329330647048","73.25616731052631,24.125785433171934","82.20114761578947,57.33461334945339"
22030,"93.59536546842105,57.59272304888052","72.51483698421053,24.135790532030832","79.08716824736842,58.3842396348061"
22040,"93.59536546842105,57.59272304888052","72.51483698421053,24.135790532030832","79.08716824736842,58.3842396348061"
22050,"104.0311079368421,57.97694416472629","73.46689848421053,24.130503904309684","79.7317019,53.545640822601406"
22060,"107.33826868421052,53.24776266965547","69.6871540263158,24.1288687219477","81.55356617894736,53.550966713385364"
22070,"107.33826868421052,53.24776266965547","69.6871540263158,24.1288687219477","81.55356617894736,53.550966713385364"
22080,"110.75999133684209,53.25075679353529","72.81180870526316,24.128134275632576","75.59523449999999,53.548885020033254"
22090,"98.97824597368421,53.75220833532998","72.39221225789474,24.132991321546765","81.54025040526315,48.40567634521153"
